restaurant,cuisine,stars,long,lat,lower_price,higher_price
Sushidokoro Hirokawa,Sushi,1,135.529697,34.712703,99.0,99.0
Ayamedo,Soba,1,135.510316,34.679846,6.6,6.6
a canto,Italian,1,135.510316,34.679846,72.6,72.6
Shunsenwaraku Sanai,Japanese,1,135.510316,34.679846,72.6,72.6
Sui,Japanese,1,135.510316,34.679846,36.3,36.3
IDÉAL bistro,French,1,135.509823,34.6876066,23.1,23.1
Masuda,Japanese,1,135.5011747,34.667157,23.1,23.1
Temmabashi Fujikawa,Japanese,1,135.50565,34.712209,46.2,46.2
Unkaku,Japanese,1,135.50565,34.712209,36.3,36.3
Ñ,Spanish,1,135.510316,34.679846,56.1,56.1
Nishishinsaibashi Yuno,Japanese,1,135.510316,34.679846,112.2,112.2
Kodaiji Jugyuan,Japanese,1,135.7808951,34.9985608,125.4,125.4
Hiramatsu Kodaiji,French,1,135.7808951,34.9985608,42.9,42.9
Kako Okamoto,Japanese,1,135.7808951,34.9985608,92.4,92.4
Sanso Kyoyamato,Japanese,1,135.7808951,34.9985608,105.6,105.6
Oryori Horikawa,Japanese,1,135.50565,34.712209,46.2,46.2
LE PONT DE CIEL,French,1,135.510316,34.679846,72.6,72.6
Konoha,Japanese,1,135.510316,34.679846,46.2,46.2
Higashiyama Yoshihisa,Japanese,1,135.7808951,34.9985608,46.2,46.2
Naniwaryori Yu,Japanese,1,135.50565,34.712209,66.0,66.0
Shuhaku,Japanese,1,135.7808951,34.9985608,39.6,39.6
Ajikitcho Horieten,Japanese,1,135.476774,34.674598,125.4,125.4
Ajikitcho Bumbuan,Japanese,1,135.510316,34.679846,26.4,26.4
La Bécasse,French,1,135.510316,34.679846,66.0,66.0
Sushi Kappo Nakaichi,Japanese,1,135.7808951,34.9985608,66.0,66.0
Gion Iwasaki,Japanese,1,135.7808951,34.9985608,42.9,42.9
Gion Kida,Japanese,1,135.7808951,34.9985608,165.0,165.0
Gion Nishimura,Japanese,1,135.7808951,34.9985608,105.6,105.6
Gion Okada,Japanese,1,135.775788,35.002337,59.4,59.4
Nikunotakumi Miyoshi,Beef Specialities,1,135.7808951,34.9985608,316.8,316.8
Alarde,Spanish,1,135.476774,34.674598,92.4,92.4
Mokube,Japanese,1,135.775788,35.002337,72.6,72.6
Aji Fukushima,Japanese,1,135.775788,35.002337,36.3,36.3
Gion Kajisho,Japanese,1,135.7808951,34.9985608,26.4,26.4
Gion Fukushi,Japanese,1,135.775788,35.002337,125.4,125.4
Akai,Japanese,1,135.775788,35.002337,85.8,85.8
Torisho Ishii,Yakitori,1,135.50565,34.712209,66.0,66.0
LURRA˚,Innovative,1,135.7808951,34.9985608,204.6,204.6
Gion Sushi Tadayasu,Sushi,1,135.775788,35.002337,72.6,72.6
Sushi Matsumoto,Sushi,1,135.775788,35.002337,72.6,72.6
Gion Mamma,Japanese,1,135.7516775086564,34.9741067,36.3,36.3
P greco,Italian,1,135.50565,34.712209,145.2,145.2
Kyoboshi,Tempura,1,135.7808951,34.9985608,92.4,92.4
Ogawa,Japanese,1,135.777738,35.004192,49.5,49.5
Utsubohommachi Gaku,Japanese,1,135.476774,34.674598,79.2,79.2
Oimatsu Kitagawa,Japanese,1,135.50565,34.712209,59.4,59.4
Chugokusai S.Sawada,Chinese,1,135.50565,34.712209,72.6,72.6
Kyo Seika,Chinese,1,135.780494,35.0385567,125.4,125.4
Oryori Mashita,Japanese,1,135.7737659738565,35.0039806,33.0,33.0
Sushi Rakumi,Sushi,1,135.7808951,34.9985608,165.0,165.0
Shoroku,Japanese,1,135.476774,34.674598,39.6,39.6
Nishitemma Nakamura,Japanese,1,135.50565,34.712209,99.0,99.0
HANA-Kitcho,Japanese,1,135.7808951,34.9985608,85.8,85.8
Différence,French,1,135.476774,34.674598,39.6,39.6
Noguchi Tsunagu,Japanese,1,135.774997,35.005045,66.0,66.0
Kappo Hassun,Japanese,1,135.773709,35.005001,72.6,72.6
Chi-Fu,Chinese,1,135.50565,34.712209,46.2,46.2
Ryoriya Maekawa,Japanese,1,135.7350963,34.9925269,112.2,112.2
Oimatsu Hisano,Japanese,1,135.50565,34.712209,99.0,99.0
Honke Tankuma Honten,Japanese,1,135.7350963,34.9925269,52.8,52.8
Nishino,Japanese,1,135.476774,34.674598,118.8,118.8
Kyomachiryori Mitsuya,Japanese,1,135.476774,34.674598,42.9,42.9
agnel d'or,French,1,135.476774,34.674598,42.9,42.9
Shintaro,Tempura,1,135.50565,34.712209,19.8,19.8
Zeshin,Japanese,1,135.50565,34.712209,59.4,59.4
Sushiroku,Sushi,1,135.50565,34.712209,79.2,79.2
SEN,Japanese,1,135.7350963,34.9925269,85.8,85.8
VELROSIER,Chinese,1,135.7350963,34.9925269,56.1,56.1
TAKAYAMA,Italian,1,135.7350963,34.9925269,145.2,145.2
CAINOYA,Innovative,1,135.7350963,34.9925269,264.0,264.0
Shun-ai Sasaki,Japanese,1,135.7350963,34.9925269,39.6,39.6
Shinchi Yamamoto,Japanese,1,135.4991145,34.6949687,191.4,191.4
Nakazen,Japanese,1,135.780494,35.0385567,62.7,62.7
cenci,Italian,1,135.780494,35.0385567,49.5,49.5
Kagaman,Japanese,1,135.5025258,34.6949244,42.9,42.9
Man-u,Oden,1,135.5025258,34.6949244,105.6,105.6
Kaishoku Shimizu,Japanese,1,135.50565,34.712209,36.3,36.3
Yoshiko,Fugu / Pufferfish,1,135.50565,34.712209,198.0,198.0
Maison Tateru Yoshino,French,1,135.50565,34.712209,46.2,46.2
La casa TOM Curiosa,Italian,1,135.50565,34.712209,112.2,112.2
Iwaki,Japanese,1,135.50565,34.712209,92.4,92.4
Hiraishi,Tempura,1,135.50565,34.712209,112.2,112.2
Sushi Ohata,Sushi,1,135.50565,34.712209,158.4,158.4
HATSU,Innovative,1,135.4991145,34.6949687,125.4,125.4
Sushi Hoshiyama,Sushi,1,135.50565,34.712209,132.0,132.0
Kitashinchi Fukutatei,Steakhouse,1,135.50565,34.712209,125.4,125.4
Godan Miyazawa,Japanese,1,135.7350963,34.9925269,112.2,112.2
Yakitori Ichimatsu,Yakitori,1,135.50565,34.712209,62.7,62.7
Oryori Yamada,Japanese,1,135.4991145,34.6949687,132.0,132.0
Ono,Japanese,1,135.50565,34.712209,184.8,184.8
capi,Innovative,1,135.50565,34.712209,145.2,145.2
Sushi Murakami Jiro,Sushi,1,135.50565,34.712209,178.2,178.2
Choraku,Oden,1,135.50565,34.712209,105.6,105.6
YUNiCO,Italian,1,135.50565,34.712209,33.0,33.0
Iroha,Japanese,1,135.50565,34.712209,99.0,99.0
Jiki Miyazawa,Japanese,1,135.7470707,35.0076892,42.9,42.9
Kanamean Nishitomiya,Japanese,1,135.7470707,35.0076892,165.0,165.0
Tominokoji Yamagishi,Japanese,1,135.7470707,35.0076892,290.4,290.4
naruya,Japanese,1,135.7470707,35.0076892,151.8,151.8
Tempura Mizuki,Tempura,1,135.7470707,35.0076892,59.4,59.4
Sushi Minazuki,Sushi,1,135.50565,34.712209,138.6,138.6
Higashichaya Nakamura,Japanese,1,135.50565,34.712209,59.4,59.4
Ten-you,Tempura,1,135.7470707,35.0076892,19.8,19.8
ad hoc,French,1,135.474812,34.692104,49.5,49.5
TEMPURA HANAGATAMI,Tempura,1,135.5011224,34.6943973,62.7,62.7
La Baie,French,1,135.5011224,34.6943973,85.8,85.8
Kinobu,Japanese,1,135.7350963,34.9925269,42.9,42.9
NAKATSUKA,French,1,135.7184444226442,34.92917135,52.8,52.8
Reine des prés,French,1,135.7453647,35.0257221,52.8,52.8
Sushidokoro Amano,Sushi,1,135.474812,34.692104,105.6,105.6
Muromachi Wakuden,Japanese,1,135.7470707,35.0076892,72.6,72.6
Ichijoji Norihide,Japanese,1,135.780494,35.0385567,36.3,36.3
Kawahara,Japanese,1,135.50565,34.712209,46.2,46.2
MOTOÏ,French,1,135.7470707,35.0076892,72.6,72.6
Sokkon Fujimoto,Japanese,1,135.7470707,35.0076892,52.8,52.8
Rakushin,Japanese,1,135.474812,34.692104,46.2,46.2
Sosakuwasho Nakashima,Japanese,1,135.474812,34.692104,72.6,72.6
La Lucciola,Italian,1,135.474812,34.692104,59.4,59.4
Ayanokoji Karatsu,Japanese,1,135.7350963,34.9925269,72.6,72.6
Gokomachi Tagawa,Japanese,1,135.7470707,35.0076892,145.2,145.2
LIAISON,French,1,135.4766232,34.6924991,49.5,49.5
Kentan Horibe,Japanese,1,135.7470707,35.0076892,52.8,52.8
Oshikoji Okada,Japanese,1,135.7470707,35.0076892,36.3,36.3
Ayamuya,Yakitori,1,135.474812,34.692104,26.4,26.4
Pierre,French,1,135.4934304,34.7046748,62.7,62.7
Kiyama,Japanese,1,135.7470707,35.0076892,85.8,85.8
Yunagibashi Takoyasu,Fugu / Pufferfish,1,135.453854,34.662683,158.4,158.4
Droit,French,1,135.7453647,35.0257221,125.4,125.4
Kappo Hashimoto,Japanese,1,135.50565,34.712209,46.2,46.2
Oryori Hiwatashi,Japanese,1,135.7470707,35.0076892,66.0,66.0
Aoike,French,1,135.7470707,35.0076892,42.9,42.9
Kyoryori Fujimoto,Japanese,1,135.7470707,35.0076892,23.1,23.1
Torisaki,Yakitori,1,135.7470707,35.0076892,56.1,56.1
KOKE,Innovative,1,135.7184444226442,34.92917135,92.4,92.4
Sumibi Kappo Ishii,Japanese,1,135.4811962,34.7001948,132.0,132.0
Yonemasu,Japanese,1,135.50565,34.712209,145.2,145.2
Gosho Iwasaki,Japanese,1,135.7470707,35.0076892,118.8,118.8
Bini,Italian,1,135.7470707,35.0076892,56.1,56.1
Kamanza Nagashima,Japanese,1,135.7470707,35.0076892,85.8,85.8
Vena,Italian,1,135.7470707,35.0076892,66.0,66.0
Mirei,Japanese,1,135.7470707,35.0076892,52.8,52.8
Shimogamo Saryo,Japanese,1,135.780494,35.0385567,56.1,56.1
Nijojo Furuta,Japanese,1,135.7470707,35.0076892,118.8,118.8
Kokyu,Japanese,1,135.7453647,35.0257221,56.1,56.1
Sushi Hayashi,Sushi,1,135.7453647,35.0257221,72.6,72.6
Uozuya,Japanese,1,135.7470707,35.0076892,132.0,132.0
La Biographie···,French,1,135.7453647,35.0257221,85.8,85.8
Yuyu,Japanese,1,135.7499268,35.0519284,23.1,23.1
Nishijin Fujiyoshi,Japanese,1,135.7453647,35.0257221,26.4,26.4
Kamigamo Akiyama,Japanese,1,135.7499268,35.0519284,39.6,39.6
Funaokayama Shimizu,Japanese,1,135.7499268,35.0519284,36.3,36.3
Tozentei,Japanese,1,135.7499268,35.0519284,39.6,39.6
muroi,Japanese,1,135.7499268,35.0519284,118.8,118.8
MUNI ALAIN DUCASSE,French,1,135.724014,35.0015936,178.2,178.2
MUNI LA TERRASSE,French,1,135.7088989,35.0195054,46.2,46.2
Yoshino,Japanese,1,135.4737093,34.7862025,36.3,36.3
Point,French,1,135.4784715,34.7868362,145.2,145.2
Okina,Japanese,1,135.724014,35.0015936,33.0,33.0
Ichiju Nisai Ueno Minoten,Japanese,1,135.472672,34.846375,72.6,72.6
Claro,Mexican,1,-78.70275653237411,42.981037,25.0,50.0
L’Appart,French,1,-74.01543606304264,40.71227205,185.0,185.0
Crown Shy,Contemporary,1,-74.0060152,40.7127281,45.0,90.0
The River Café,Contemporary,1,-73.9947519,40.7032082,54.0,175.0
Oxalis,Contemporary,1,-73.96258373468379,40.6729103,25.0,105.0
Bâtard,Contemporary,1,-74.0058145,40.7195801,69.0,94.0
Le Coucou,French,1,-74.00026700365157,40.7191165,45.0,130.0
Vestry,Contemporary,1,-74.0060152,40.7127281,69.0,103.0
Hirohisa,Japanese,1,-74.00313249845203,40.7245853,50.0,160.0
Jeju Noodle Bar,Korean,1,-74.0073429,40.7330367,25.0,50.0
Sushi Nakazawa,Japanese,1,-74.0045343,40.731742,75.0,150.0
ZZ’s Clam Bar,Seafood,1,-74.00046264385105,40.72768284999999,75.0,150.0
Wallsé,Austrian,1,-74.0082138,40.7354186,75.0,150.0
Carbone,Italian,1,-74.0060152,40.7127281,75.0,150.0
Estela,Contemporary,1,-73.99476689398942,40.7246346,50.0,100.0
The Musket Room,Contemporary,1,-73.9938985976415,40.7239493,40.0,95.0
Contra,Contemporary,1,-73.9891737,40.7199157,89.0,89.0
Blue Hill,American,1,-73.99571515789474,40.7300792631579,95.0,108.0
Don Angie,Italian,1,-74.0019928,40.7378039,50.0,75.0
Kosaka,Japanese,1,-74.00148575319864,40.73819295,75.0,155.0
Tuome,Fusion,1,-74.0060152,40.7127281,50.0,75.0
Tsukimi,Japanese,1,-74.0060152,40.7127281,195.0,195.0
Kanoyama,Japanese,1,-74.32777,43.05625242857143,50.0,75.0
Francie,Contemporary,1,-74.0060152,40.7127281,55.0,90.0
Meadowsweet,Mediterranean Cuisine,1,-74.0060152,40.7127281,50.0,85.0
Peter Luger,Steakhouse,1,-74.0060152,40.7127281,75.0,150.0
odo,Japanese,1,-73.5295658,40.7824226,200.0,200.0
Casa Mono,Spanish,1,-73.987178,40.7359318,50.0,75.0
Gramercy Tavern,Contemporary,1,-74.0060152,40.7127281,40.0,189.0
Rezdôra,Italian,1,-74.0060152,40.7127281,50.0,90.0
Cote,Korean,1,-73.9913162,40.7412149,50.0,180.0
Jua,Korean,1,-74.0060152,40.7127281,95.0,140.0
The Clocktower,Contemporary,1,-73.9874695,40.7413262,50.0,100.0
The Four Horsemen,American,1,-73.9572969,40.7130756,30.0,85.0
Benno,Italian,1,-73.39438011514517,40.68640242145759,45.0,155.0
Noda,Japanese,1,-73.98808429236617,40.7448067,320.0,320.0
Ai Fiori,Italian,1,-73.98381315073391,40.75010515,54.0,150.0
Kochi,Korean,1,-73.9475849,42.7921135,75.0,75.0
Sushi Ginza Onodera,Japanese,1,-73.98137050911458,40.75227165,100.0,445.0
Kajitsu,Japanese,1,-73.9777147,40.7498696,120.0,120.0
Tempura Matsui,Japanese,1,-74.0100634,40.65491324,40.0,230.0
Oxomoco,Mexican,1,-73.95546035327828,40.72977,30.0,75.0
Sushi Yasuda,Japanese,1,-73.9734665,40.7511256,45.0,400.0
Sushi Amane,Japanese,1,-73.97169047720617,40.75160205,250.0,250.0
Le Jardinier,French,1,-73.97142894585272,40.7582981,62.0,115.0
Marea,Seafood,1,-73.9812871,40.7676336,63.0,150.0
Caviar Russe,Contemporary,1,-73.97376789920523,40.76074005,70.0,150.0
Casa Enrique,Mexican,1,-73.9542277,40.7433617,30.0,60.0
Sushi Noz,Japanese,1,-73.95811745047695,40.7738707,175.0,325.0
Longtail,Innovative,1,121.54832,25.02392,43.4,43.4
Sushi Nomura,Sushi,1,121.55462,25.03614,93.0,93.0
Ken Anhe,Japanese,1,121.53185,25.04776,139.5,139.5
De Nuit,French Contemporary,1,120.6839,24.1469,108.5,108.5
Mudan,Tempura,1,120.6839,24.1469,201.5,201.5
Kitcho,Sushi,1,121.5265632,25.044247,108.5,108.5
Da-Wan,Barbecue,1,121.5265632,25.044247,93.0,93.0
Fujin Tree Taiwanese Cuisine & Champagne (Songshan),Taiwanese,1,121.5246616,25.0547738,18.6,18.6
T+T,Innovative,1,121.5246616,25.0547738,57.35,57.35
Ya Ge,Cantonese,1,121.5442666,25.0506022,37.2,37.2
Mountain and Sea House,Taiwanese,1,121.5265632,25.044247,30.38,30.38
Molino de Urdániz,Spanish Contemporary,1,121.5246616,25.0547738,79.98,79.98
Mipon,Taiwanese,1,121.5265632,25.044247,55.8,55.8
Danny's Steakhouse,Steakhouse,1,121.5246616,25.0547738,39.68,39.68
Sushi Ryu,Sushi,1,121.5246616,25.0547738,93.0,93.0
Impromptu by Paul Lee,Innovative,1,121.5246616,25.0547738,86.8,86.8
Tien Hsiang Lo,Hang Zhou,1,121.5246616,25.0547738,62.0,62.0
A Cut,Steakhouse,1,121.5246616,25.0547738,37.2,37.2
Ming Fu,Taiwanese,1,121.5246616,25.0547738,46.5,46.5
Sushi Akira,Sushi,1,121.5246616,25.0547738,77.5,77.5
Golden Formosa,Taiwanese,1,121.5246616,25.0547738,24.8,24.8
Sur-,European Contemporary,1,121.4297758,25.0309155,62.0,62.0
Oretachi No Nikuya,Barbecue,1,121.5246616,25.0547738,77.5,77.5
Forchetta,European Contemporary,1,121.4297758,25.0309155,52.7,52.7
Fleur de Sel,French Contemporary,1,121.4297758,25.0309155,48.98,48.98
Cut,Steakhouse,1,103.858925034017,1.28453115,97.5,262.5
Summer Pavilion,Cantonese,1,103.8600739,1.2905344,45.0,150.0
Sommer,European Contemporary,1,103.852888643809,1.2812539,51.0,171.0
Labyrinth,Innovative,1,103.8559544151515,1.2896438,73.5,156.0
Basque Kitchen by Aitor,Basque,1,103.8535597787413,1.2870684,118.5,186.0
Nouri,Innovative,1,103.8466791,1.2802227,111.0,187.5
Lerouy,French Contemporary,1,103.8474464,1.2817076,43.5,133.5
Cloudstreet,Innovative,1,103.846957128405,1.2809972960092,163.5,216.0
Terra,Italian Contemporary,1,103.844210084226,1.27816514390197,43.5,306.0
Oshino,Sushi,1,103.8539854,1.2960056,135.0,375.0
Jag,French Contemporary,1,103.843179526554,1.27851412237406,131.25,223.5
Art,Italian,1,103.8520359,1.2904753,43.5,156.0
Hill Street Tai Hwa Pork Noodle,Street Food,1,103.8620908,1.3054635,4.5,7.5
Braci,Italian Contemporary,1,103.849352364269,1.28714735671423,43.5,156.0
Rhubarb,French Contemporary,1,103.8430698,1.2793744,39.0,126.0
Ma Cuisine,French,1,103.841918,1.278262,81.0,291.0
Garibaldi,Italian,1,103.854978170733,1.29666442083353,29.25,180.0
Shinji (Bras Basah Road),Sushi,1,103.852436,1.2960468,67.5,487.5
Meta,Innovative,1,103.8414088,1.2787914,131.25,202.5
Thevar,Innovative,1,103.841383997718,1.27965007460043,148.5,148.5
Cure,European Contemporary,1,103.841460813062,1.27997766993141,96.0,171.0
Burnt Ends,Barbecue,1,103.8418263,1.2805116,37.5,187.5
Lei Garden,Cantonese,1,103.8526082078123,1.29502915,45.0,90.0
Whitegrass,French Contemporary,1,103.8526082078123,1.29502915,51.0,163.5
Table65,European Contemporary,1,103.8212343940336,1.25574585,111.0,111.0
Putien (Kitchener Road),Fujian,1,103.8573564,1.3096114,22.5,75.0
28 Wilkie,Italian Contemporary,1,103.848829864087,1.30211957372899,118.5,148.5
Esora,Innovative,1,103.841642943749,1.2937264295617,201.0,253.5
Chef Kang's,Cantonese,1,103.84953191121,1.3048664461849,60.0,90.0
Béni,French Contemporary,1,103.836605,1.302049,81.0,201.0
Sushi Ichi,Sushi,1,103.8328767,1.305109,75.0,322.5
Imperial Treasure Fine Teochew Cuisine (Orchard),Teochew,1,103.8319051389265,1.30394785,22.5,96.0
Alma,European Contemporary,1,103.8341091,1.3082222,58.5,193.5
Buona Terra,Italian Contemporary,1,103.8194992,1.357107,66.0,133.5
Iggy's,European Contemporary,1,103.8293235115217,1.3058383,78.75,213.75
Sushi Kimura,Sushi,1,103.8298378,1.3068516,135.0,300.0
Shinji (Tanglin Road),Sushi,1,103.8260358,1.3057577,93.75,412.5
Summer Palace,Cantonese,1,103.8248486700382,1.30462435,42.0,298.5
Shang Palace,Cantonese,1,103.8267568,1.3112474,37.5,246.0
Candlenut,Peranakan,1,103.8101709,1.3059925,37.5,73.5
Corner House,Innovative,1,103.818364,1.3077804,88.5,186.0
Bicena,Korean,1,127.1026546,37.5125366,53.13,53.13
Evett,Innovative,1,127.0394806,37.4933743,51.75,51.75
Kojacha,Asian,1,127.0538738,37.5224229,89.7,89.7
7th Door,Contemporary,1,127.0538738,37.5224229,82.8,82.8
Exquisine,Contemporary,1,127.0512432,37.5219591,41.4,41.4
Muni,Japanese,1,127.0455887,37.5231774,124.2,124.2
Muoki,Contemporary,1,127.0420856,37.5188321,48.3,48.3
Sushi Matsumoto,Sushi,1,127.0457908,37.5253483,89.7,89.7
Auprès,French,1,127.0150625,37.4819209,44.85,44.85
Sushi Sanghyeon,Sushi,1,127.0420981,37.5218369,103.5,103.5
L'Amitié,French,1,127.0444618,37.5249197,55.2,55.2
Goryori Ken,Contemporary,1,127.0346871,37.5227657,138.0,138.0
HANE,Sushi,1,127.0342161,37.5274174,103.5,103.5
Mitou,Japanese,1,127.0256077,37.5197735,124.2,124.2
Soigné,Innovative,1,127.0021197,37.4985313,67.62,67.62
Table for Four,Contemporary,1,127.0322,37.4835,41.4,41.4
Soseoul Hannam,Korean,1,127.0091242111017,37.53517015,58.65,58.65
Zero Complex,Innovative,1,126.9780043,37.5562435,69.0,69.0
L'Amant Secret,Contemporary,1,126.9726925,37.5569815,75.9,75.9
Pierre Gagnaire,French,1,126.985473,37.566026,62.1,62.1
Myomi,Contemporary,1,126.9883918,37.5776591,69.0,69.0
Terreno,Spanish,1,126.9850879,37.5832957,48.3,48.3
Onjium,Korean,1,126.9716255,37.5837869,75.9,75.9
YUN,Korean,1,126.9015317,37.566571,40.02,40.02
Moose (Pudong),Huaiyang,1,121.51489662688,31.2311980699515,42.0,112.0
Jean Georges,French,1,121.490726626851,31.2344462823004,41.72,41.72
Yi Long Court,Cantonese,1,121.488788384552,31.2409271317132,35.0,35.0
Maison Lameloise,French Contemporary,1,121.504116540344,31.2336705456567,68.32,68.32
Meet the Bund,Fujian,1,121.490630642192,31.2403895055464,28.0,70.0
Yong Yi Ting,Shanghainese,1,121.507466015239,31.2438491660603,42.0,42.0
Jin Xuan,Cantonese,1,121.501902371028,31.2374387971207,42.0,42.0
Lei Garden (Pudong),Cantonese,1,121.500915318168,31.2372278080151,21.0,77.0
Il Ristorante - Niko Romito,Italian,1,121.4757324,31.2454998,63.0,63.0
Canton Table,Cantonese,1,121.4890497,31.2252985,56.0,56.0
Sheng Yong Xing,Beijing Cuisine,1,121.490753269208,31.2344721085191,56.0,56.0
Le Patio & La Famille (Huangpu),Hang Zhou,1,121.458894013357,31.2298637100485,35.0,56.0
Shang-High Cuisine,Shanghainese,1,121.561596398043,31.2108709100481,42.0,42.0
Cheng Long Hang (Huangpu),Shanghainese,1,121.485937811509,31.2371421038513,54.32,138.32
Oriental Sense & Palate,Chao Zhou,1,121.468374893109,31.2139838198912,27.72,27.72
Lao Zheng Xing (Huangpu),Shanghainese,1,121.480090455686,31.2333382843448,21.0,42.0
Ren He Guan (Zhaojiabang Road),Shanghainese,1,121.187394284549,31.1215756595906,21.0,42.0
Tea Culture (East Beijing Road),Huaiyang,1,121.48887172688,31.2405800590161,28.0,112.0
Fu 1088,Shanghainese,1,121.435873440344,31.2221381298062,56.0,112.0
Seventh Son,Cantonese,1,121.499103555716,31.2356479481941,42.0,42.0
Yong Fu,Ningbo,1,121.460760084551,31.2203213083586,70.0,70.0
Le Comptoir de Pierre Gagnaire,French,1,121.451389625002,31.20328869329,55.72,55.72
Xin Rong Ji (West Nanjing Road),Taizhou,1,121.46457172688,31.2310155923587,56.0,56.0
Lei Garden (Xuhui),Cantonese,1,121.433850913355,31.1317508389036,21.0,70.0
T'ang Court,Cantonese,1,121.474103978997,31.2219242306517,56.0,56.0
Yu Zhi Lan,Sichuan,1,121.44939972688,31.2190026612643,180.32,180.32
YongFoo Élite,Shanghainese,1,121.442937455715,31.2095865043056,56.0,56.0
Moose (Changning),Huaiyang,1,121.7518119,31.0497273,42.0,112.0
Phénix,French,1,121.4392163,31.2343233,27.72,138.32
Sir Elly's,European Contemporary,1,121.489270184552,31.2416775768253,91.0,91.0
Da Dong (Jingan),Chinese Contemporary,1,121.448304584633,31.2227887710327,56.0,56.0
Obscura,Innovative,1,121.447096355716,31.2344385449854,280.0,280.0
Da Dong (Xuhui),Chinese Contemporary,1,121.458583394139,31.2165093015309,42.0,84.0
Fu 1015,Shanghainese,1,121.430138513357,31.2189295861689,154.0,154.0
Fu He Hui,Vegetarian,1,121.429767699863,31.2188047864112,123.2,123.2
Amazing Chinese Cuisine (Changning),Chao Zhou,1,121.392973269179,31.2011352285957,112.0,112.0
Ming Court,Cantonese,1,121.316328986369,31.1952575545711,42.0,112.0
Loaf On,Seafood,1,114.2720982033653,22.37980255,26.0,65.0
Lei Garden (Kwun Tong),Cantonese,1,114.2251534313079,22.31206905,19.5,71.5
Pang's Kitchen,Cantonese,1,114.184552,22.269228,12.74,65.0
Ho Hung Kee (Causeway Bay),Noodles and Congee,1,114.1838654506352,22.27970895,13.0,26.0
Roganic,European Contemporary,1,114.1823844482937,22.2813053,41.6,41.6
Takumi by Daisuke Mori,Innovative,1,114.1628131,22.2793278,270.4,270.4
Zhejiang Heen,Zhejiang,1,114.1776287,22.2786763,26.0,104.0
Kam's Roast Goose,Cantonese Roast Meats,1,114.1753,22.27766,8.45,26.0
Jardin de Jade (Wan Chai),Shanghainese,1,114.1769361505366,22.28032845,26.0,52.0
Rùn,Cantonese,1,114.1748274324533,22.28025095,52.0,52.0
Xin Rong Ji,Taizhou,1,114.1728803,22.2781255,65.0,65.0
Fook Lam Moon (Wan Chai),Cantonese,1,114.1768163,22.2778068,52.0,52.0
Liu Yuan Pavilion,Shanghainese,1,114.1708616,22.278055,26.0,97.5
Man Ho (Admiralty),Cantonese,1,114.1653826442333,22.27724385,39.0,39.0
Summer Palace,Cantonese,1,114.163846,22.2773105,39.0,39.0
Petrus,French,1,114.163846,22.2773105,76.44,76.44
Shang Palace,Cantonese,1,114.1770021777526,22.2970544,52.0,52.0
Yan Toh Heen,Cantonese,1,114.1738414597593,22.2938929,52.0,52.0
